,latitude,longitude,calldescription
870163,42.3460088319747,-83.200044333332,ASSAULT AND BATTERY
308429,42.417821408623,-82.93410774203291,INVESTIGATE PERSON
1909338,42.403584873525,-82.9366488008771,SPECIAL ATTENTION
1650984,42.3435180728453,-83.120647074101,BUS BOARDING
917426,42.3197455047656,-83.0971684424848,DISTURBANCE
1586352,42.3241980148386,-83.0986459915632,DV A/B I/P-J/H
11884,42.391091876979296,-83.1850828557029,DISTURBANCE
891679,42.4289473132636,-83.2775655745995,TRAFFIC STOP
914307,42.3516772560925,-83.060752603117,SPECIAL ATTENTION
643664,42.3003668801043,-83.1115602131719,TOWING DETAIL
411504,42.3435283659971,-83.2069124517154,VERIFIED ALR / PERSON W/O CODE
1177749,42.3003668801043,-83.1115602131719,SPECIAL ATTENTION
1664446,42.385628701809296,-82.94888984531859,SPECIAL ATTENTION
2303745,42.382238641107705,-83.2063727929348,ASSIST CITIZEN
1723405,42.411831132587295,-83.0455542944785,SPECIAL ATTENTION
1235876,42.3336776515047,-83.0511952524313,ASSAULT AND BATTERY REPORT
882988,42.3578815097585,-83.0732736528816,BUILDING CHECK
1857107,42.419015691189706,-82.915039661767,HANGUP CALLS
1649043,42.4295566682852,-83.2398284574023,TRAFFIC STOP
1771328,42.4383300724153,-83.1807635686243,TRAFFIC STOP
44120,42.4314211900454,-83.1518623713022,VERIFIED ALR / PERSON W/O CODE
2185646,42.3509394480142,-83.19445600042741,DISTURBANCE
2287462,42.355185523643996,-83.0338246217566,SPECIAL ATTENTION
182694,42.3003668801043,-83.1115602131719,UNKNOWN PROBLEM
2063413,42.406005861161496,-83.16197850625191,AUTO X UNK INJ / IMPAIRED
484734,42.41916716735221,-83.22381139653521,BURGLARY OCCUPANT AWAY J/H
804262,42.343300602327105,-83.22433079067791,MISCELLANEOUS TRAFFIC
1780077,42.4088152705724,-82.99573347298491,TRAFFIC STOP
1357387,42.3536217964739,-83.0593789135171,AID MOTORIST MISC
1875640,42.3615376899103,-83.0523155547305,SPECIAL ATTENTION
1208985,42.4095612317595,-82.9139488317024,DISTURBANCE
917315,42.4164887986701,-83.188432509532,AUTO X UNK INJ / IMPAIRED
1045325,42.4297710329816,-83.1446727285423,FRAUD REPORT
42158,42.35197329929729,-83.14524620898631,ASSAULT AND BATTERY
2314705,42.3982481492286,-82.95673710711121,SPECIAL ATTENTION
859358,42.431579229287706,-83.0491607307552,INVESTIGATE AUTO
1171925,42.4149355210658,-83.2471557565394,LARCENY REPORT
1145273,42.422516577523105,-83.14904722904791,BURGLARY OCCUPIED RESD I/P
463578,42.374272909885704,-83.225400886495,SHOTS FIRED IP
643776,42.3818246663391,-83.2269721435682,VERIFIED ALR / PERSON W/O CODE
1916949,42.424184467623206,-83.1607238641527,BURGLARY RESIDENCE REPORT
1767794,42.389817283639395,-83.1913023684537,SPECIAL ATTENTION
1766856,42.448427303453,-83.1605853319667,UNKNOWN PROBLEM
8405,42.43652060197,-82.9949373703034,DISTURBANCE
1026481,42.395851452566205,-83.11002009012691,MENTAL NOT VIOLENT
50675,42.3362197150961,-83.2119978135227,MISSING REPORT
1374374,42.4298477691068,-83.2290945170803,TRAFFIC STOP
2285696,42.4438864612439,-82.9903447113689,SQUATTER DISTURBANCE
559474,42.397236043262,-82.9819461596758,UNKNOWN PROBLEM
445576,42.3071403476981,-83.1085805827831,DISTURBANCE
891922,42.433219823708,-83.0242326887418,SPECIAL ATTENTION
6459,42.4165208205398,-83.1861157263362,HAZARDOUS CONDITIONS
199302,42.4261629272425,-83.1021284549133,TRAFFIC STOP
1541765,42.3321961466653,-83.09746234671731,TRAFFIC STOP
593071,42.3761983402119,-83.07728442510479,SPECIAL ATTENTION
423635,42.3613919571437,-83.0697416510237,PARKING COMPLAINT
1345212,42.3003668801043,-83.1115602131719,INVESTIGATE PERSON
2020156,42.4300355956528,-83.218897497664,DISTURBANCE
1289294,42.414679474669704,-83.2530440498945,BUS BOARDING
615289,42.3003668801043,-83.1115602131719,SPECIAL ATTENTION
712663,42.4456426545284,-82.99283358733041,BURGLARY OCCUPIED RESD I/P
1852017,42.362132153316395,-83.0678057133952,PARKING COMPLAINT
7870,42.392664736863296,-83.1983697302007,TRAFFIC STOP
1390377,42.444562367816,-83.2038099953233,AUTO X HIT& RUN UNK INJURIES
933655,42.3884727084439,-83.2466925751923,UDAA REPORT
983795,42.4359677783579,-82.97711851153001,INVESTIGATE PERSON
211276,42.3664847680105,-83.1442583352817,PANIC / DURESS ALARM
96624,42.436929390928896,-82.9764856296637,TRAFFIC STOP
2314833,42.382431426715605,-83.06367929976709,SPECIAL ATTENTION
2006307,42.3718369130453,-83.2462324943982,TRAFFIC STOP
893210,42.3720374983549,-83.2277004010599,RAPE REPORT
1614948,42.4495378020129,-82.975851986163,NARCOTICS I/P
1706645,42.4040141869285,-82.9297758871605,TRAFFIC STOP
852642,42.331400139359395,-83.07178876919942,TRAFFIC STOP
1988846,42.355185523643996,-83.0338246217566,AUTO X REPORT
389845,42.4407245544507,-83.0542426976168,SCHOOL CROSSING
116020,42.3003668801043,-83.1115602131719,THREATS REPORT
2060350,42.4323670252152,-82.9794924675288,TRAFFIC STOP
1164125,42.328518830072795,-83.1345086863202,SHOTS FIRED IP
569511,42.3477665885866,-83.12678065826191,RECOVER AUTO
1351310,42.3894078762656,-82.9950845692235,NARCOTICS REPORT
1889993,42.331685081178705,-83.05118175464871,BUS BOARDING
681460,42.3575808618253,-83.235957301986,DISTURBANCE
2130022,42.4121249155136,-82.92462121697871,DISTURBANCE
2372223,42.4473153940668,-82.9990508875542,PURSUIT - VEHICLE OR FOOT
1029297,42.4034742590765,-82.9910374457068,ASSAULT AND BATTERY
712743,42.343673412851295,-83.1962921855917,SPECIAL ATTENTION
1237123,42.3360236421099,-83.0278173686858,INVESTIGATE PERSON
434422,42.3621432481203,-83.00485646870949,TRAFFIC STOP
2392275,42.3363450387169,-83.05242511660971,SPECIAL ATTENTION
708202,42.3421293286584,-83.07300962260621,DDOT TROUBLE
2324137,42.413862592654,-83.21324507047859,PARKING COMPLAINT
455791,42.3639636343427,-83.06334836185209,TRAFFIC STOP
1577149,42.334426685993705,-83.04371373234679,TRAFFIC STOP
347226,42.3432367852298,-83.101846993925,ASSAULT AND BATTERY
1651825,42.408778666959996,-82.9224076545544,TRAFFIC STOP
2373244,42.3279920737841,-83.0486063269446,THREATS REPORT
140489,42.3542935824944,-83.2096596461587,ASSAULT AND BATTERY
2131626,42.405955137315296,-83.2451015099932,INFORMATION/NON-CRIMINAL RPT
211828,42.3542118778883,-83.07200569819351,BUILDING CHECK
1272241,42.389262225448,-82.93735107896259,PPO VIOLATION I/P
1558489,42.3471666749476,-83.0020833700909,SPECIAL ATTENTION
1023492,42.427262703474796,-83.0031258917365,TRAFFIC STOP
61610,42.4173060588749,-83.0113352007427,TRAFFIC STOP
875784,42.3559219484845,-83.0666204753357,BUILDING CHECK
1095228,42.363219457476504,-83.0851190002533,BREAKING & ENTERING AUTO RPT
2302655,42.33992915249271,-83.14880605423329,ASSIST OTHER
1219392,42.3885214647021,-83.13947646760859,SPECIAL ATTENTION
13611,42.4151572895991,-83.23703769922349,PPO VIOLATION REPORT
387724,42.33677855836421,-83.0260714632184,THREATS REPORT
1550103,42.352102279691294,-83.07873274123759,TRAFFIC STOP
388386,42.447219463175294,-83.06799629675808,MISCELLANEOUS TRAFFIC
231224,42.3719138990649,-83.2350404120298,INVESTIGATE AUTO
1548518,42.403392385676604,-83.1963560247047,PANIC / DURESS ALARM
1718872,42.37586997498921,-83.0203746968324,MENTAL VIOLENT - ARMED
1729429,42.339554439751396,-83.2315659074063,MISSING REPORT
199106,42.4118834388021,-83.1752583766614,UNKNOWN PROBLEM
2213317,42.3736435358297,-83.151146457264,INVESTIGATE PERSON
885369,42.3159274653957,-83.11617240816742,VERIFIED ALR / PERSON W/O CODE
129949,42.4312569251558,-83.1707020014495,DISTURBANCE
1124050,42.440903385902295,-83.04518436378541,SUICIDE THREAT
1360908,42.3649396915989,-83.2239063275387,TOWING DETAIL
2327945,42.4294266599589,-83.2452934522924,TRAFFIC STOP
700882,42.360058904687,-82.9957317914771,SPECIAL ATTENTION
2417117,42.3433126695432,-83.2231599527646,INVESTIGATE PERSON
1836139,42.369810104489005,-83.0748872401539,INVESTIGATE PERSON
834059,42.3970905344548,-83.1211486758258,ASSAULT AND BATTERY
98687,42.3685541250582,-83.00220521828379,SPECIAL ATTENTION
2288583,42.3433850202795,-83.2157197077387,TRAFFIC STOP
297001,42.343420187378996,-83.21348122745042,INVESTIGATE AUTO
941069,42.3557942482559,-83.2322401477246,TRAFFIC STOP
1777133,42.3448927496091,-83.10290171456721,TRAFFIC STOP
203499,42.3776411381945,-83.1227148329214,SPECIAL ATTENTION
1412654,42.430359400571795,-83.2041407934999,VERIFIED ALR / PERSON W/O CODE
1356733,42.331681288580796,-83.052667810135,BUS BOARDING
1800209,42.4385198901903,-83.161219499693,AUTO OR PED H&R REPORT
1806527,42.3206473222611,-83.0949159679608,SPECIAL ATTENTION
1288614,42.43434534331129,-83.0084050262782,TRAFFIC STOP
1022069,42.4498438025387,-82.96794284148909,TOWING DETAIL
261626,42.4454073108203,-83.1712591433791,DISTURBANCE
384547,42.4419858668425,-82.9510931475796,NARCOTICS I/P
1456578,42.4187489014662,-82.93270280504791,HAZARDOUS CONDITIONS
1939755,42.382515722505296,-83.1731672672228,TRAFFIC STOP
37055,42.315434385562504,-83.1026650274989,FELONIOUS ASSAULT IP
809665,42.4336899845285,-83.03895201828041,TRAFFIC STOP
1472005,42.4315457270164,-83.14475937872241,TRAFFIC STOP
1911570,42.3819575629926,-83.2561663851324,INVESTIGATE PERSON
835393,42.4059621398265,-83.0509548807776,UDAA REPORT
1921042,42.3896037257084,-82.9361041844333,SPECIAL ATTENTION
367570,42.3775128432921,-82.95118677037391,UNKNOWN PROBLEM
2175078,42.4030846572415,-83.2094778882302,SPECIAL ATTENTION
1697746,42.3003668801043,-83.1115602131719,SPECIAL ATTENTION
1512427,42.368672940694,-83.13880653803079,SPECIAL ATTENTION
896472,42.4193197404927,-83.23733087806009,PERSON WITH WEAPON
702518,42.356089167861,-83.066716177294,WELL BEING CHECK
1753875,42.4190775736743,-83.2281509736114,LARCENY REPORT
1538844,42.3737669106465,-83.0398559817514,BURGLARY OCCUPANT AWAY J/H
357735,42.422417314714295,-83.1573640672403,MISSING SERIOUS
2263317,42.4095612317595,-82.9139488317024,ONE DOWN/DRUG OD
663242,42.43045749108129,-83.1986877050799,DISTURBANCE
1269650,42.366097424945,-83.06777260464949,TRAFFIC STOP
1042228,42.339840914105295,-83.21087985760909,FELONIOUS ASSAULT IP
1063600,42.3579472265788,-83.0650149147193,BUILDING CHECK
569688,42.321552117192795,-83.0687374957762,TRAFFIC STOP
2032601,42.3792387107472,-83.14248896757441,ROBBERY ARMED REPORT
2198675,42.4076455634466,-83.11913919780301,TOWING DETAIL
2113419,42.4008311226473,-83.2186006054085,DISTURBANCE
1405214,42.33903368526371,-83.0233962117952,NARCOTICS I/P
2342857,42.365023727152206,-83.2190804190566,SPECIAL ATTENTION
304740,42.3823662572393,-82.9968204486373,INVESTIGATE PERSON
1000201,42.356226903245705,-82.987923121863,SPECIAL ATTENTION
1718533,42.3397321189697,-83.21824596655858,TRAFFIC STOP
286097,42.358554877319705,-83.1775000125643,INVESTIGATE PERSON
279416,42.3547514803589,-83.06299871923221,FRAUD REPORT
1209165,42.337022496704705,-83.05585755146959,SPECIAL ATTENTION
1341625,42.42693913446271,-82.95886315850319,TOWING DETAIL
1919195,42.4221736905209,-82.94733310141379,HANGUP CALLS
108179,42.3916045310091,-83.1616629233368,MISSING REPORT
2302812,42.403205136969596,-83.20301023338591,UNKNOWN PROBLEM
944775,42.3003668801043,-83.1115602131719,TRAFFIC STOP
630076,42.3761983402119,-83.07728442510479,SPECIAL ATTENTION
1212577,42.326098764711396,-83.04572134797729,SUICIDE I/P
698370,42.3545478909557,-82.98072010146771,SPECIAL ATTENTION
429825,42.3003668801043,-83.1115602131719,SPECIAL ATTENTION
889041,42.4105107896781,-83.02059098222959,UDAA REPORT
1850372,42.3543062654383,-83.13730430476791,TRAFFIC STOP
341457,42.4418575505114,-82.9988182859773,VICIOUS ANIMAL
1694291,42.3836118978059,-83.12674762521401,DISTURBANCE
1897776,42.3003668801043,-83.1115602131719,SPECIAL ATTENTION
2129610,42.4414662936533,-83.01825539351391,TRAFFIC STOP
661777,42.3846799664583,-83.2064732712724,UNKNOWN PROBLEM
1042641,42.364290471709296,-82.9763156094786,DISTURBANCE
1801968,42.3846226699711,-83.1784172850282,TRAFFIC STOP
1901997,42.363054297362204,-82.938120753355,BURGLARY OCCUPANT AWAY J/H
793277,42.3568647337721,-83.1095631388732,TRAFFIC STOP
2366795,42.3477276426807,-83.0375254924186,SPECIAL ATTENTION
985571,42.419015691189706,-82.915039661767,FELONIOUS ASSAULT REPORT
1283655,42.368492608371504,-83.1554286231796,DISTURBANCE
2192380,42.434969731232705,-82.9829767583174,TRAFFIC STOP
120278,42.438805774137705,-83.1439156213896,ASSAULT AND BATTERY
2447386,42.3993141876729,-82.9914701571253,ROBBERY NOT ARMED I/P
10495,42.3514525545384,-83.0580036568659,AUTO X UNK INJ / IMPAIRED
1026108,42.332429264515206,-83.0362968100005,DISTURBANCE
1245362,42.3464830285312,-83.0572741198695,SPECIAL ATTENTION
1161169,42.4407989075893,-83.0404813338763,UNKNOWN PROBLEM
2320104,42.4422136270075,-82.985411240099,HANGUP CALLS
416318,42.423347778382,-83.0794040971723,ASSIST OTHER
760975,42.367265614960104,-83.0223621997521,SPECIAL ATTENTION
713035,42.372076653669204,-82.9463344924919,SPECIAL ATTENTION
1872875,42.443666342026795,-82.99889701756258,CHILD /  ADULT ABUSE
130157,42.3003668801043,-83.1115602131719,TRAFFIC STOP
1937393,42.3447991886667,-83.0796286804783,TRAFFIC STOP
364419,42.3003668801043,-83.1115602131719,INFORMATION/NON-CRIMINAL RPT
833334,42.3942809589156,-83.19842608068609,UNKNOWN PROBLEM
2313017,42.4357481727377,-83.20010423078071,HANGUP CALLS
2312956,42.3579474512978,-83.21162260188129,TRAFFIC STOP
1747911,42.4233715228713,-83.0753868287084,VERIFIED ALR / PERSON W/O CODE
594149,42.3003668801043,-83.1115602131719,TOWING DETAIL
567841,42.4371264921668,-83.224585289536,LARCENY REPORT
1273234,42.3677086721723,-83.1513278050584,DISTURBANCE
524233,42.372076653669204,-82.9463344924919,SPECIAL ATTENTION
169503,42.4407878137483,-83.18207295990851,INVESTIGATE AUTO
1161619,42.4278148544205,-82.9541223021524,DISTURBANCE
2050948,42.3764488590724,-83.0993174022914,TRAFFIC STOP
1002831,42.3496165226238,-83.0715733006938,FELONIOUS ASSAULT IP
1488889,42.4115393067689,-83.18820522459549,TOWING DETAIL
1258517,42.4336899845285,-83.03895201828041,AUTO X HIT & RUN W/ INJ
2082016,42.4405664969429,-83.1786827127015,DV F/A I/P-J/H
2165351,42.4039005585354,-83.2606654193149,SHOTS FIRED IP
1114775,42.4317660126709,-83.0241780465407,FELONIOUS ASSAULT IP
1434405,42.440276892987,-83.0789610367673,SPECIAL ATTENTION
1416348,42.3725682387206,-83.19756483078659,AUTO X UNK INJ / IMPAIRED
1123686,42.38929580318371,-82.97603344461871,AUTO X REPORT
293907,42.39483247665439,-83.1788044826192,ASSAULT AND BATTERY
727970,42.37227594993371,-83.2156430011043,SPECIAL ATTENTION
1751600,42.3557171786255,-83.237115159921,TRAFFIC STOP
1358677,42.3860884490459,-83.2648546637263,DISTURBANCE
2131286,42.426271878371395,-83.0446397857569,HANGUP CALLS
1655649,42.3431528176065,-83.2341338632833,DISTURBANCE
1298728,42.38648744812,-82.9529599937991,DISTURBANCE
537415,42.3691263919008,-83.072575397351,ASSAULT AND BATTERY
34702,42.391019934851705,-83.1274466927204,DISTURBANCE
1136741,42.4414991555638,-83.1394623427719,WELL BEING CHECK
2263049,42.3577836667493,-83.2213421281489,UNKNOWN PROBLEM
1466492,42.3806330970986,-82.96461762210241,TRANSPORT PRISONER
1704075,42.360649691219,-83.06932023499641,BUILDING CHECK
1815586,42.382062515636605,-83.2169336901949,SPECIAL ATTENTION
1051632,42.4304302852813,-83.1998782143603,LARCENY REPORT
1025815,42.4197890024787,-83.0104127271927,DISTURBANCE
1776063,42.4023653045715,-82.9399689039926,SPECIAL ATTENTION
1859221,42.4264098436504,-82.96524327396999,SPECIAL ATTENTION
2143017,42.4085503248349,-83.2087544454539,MISSING REPORT
1593672,42.3298514344226,-83.04668790341121,TRAFFIC STOP
1898366,42.378532155714105,-83.06221364129021,TRAFFIC STOP
1070135,42.3918915516062,-83.2468147507948,WNTD WRRNT MISDEMEANOR
2126731,42.4149077301837,-82.922846016697,ASSAULT AND BATTERY IP-JH
2167593,42.4143294778511,-83.1871622174768,LEWD AND LASCIVIOUS IP
338728,42.4116404660524,-83.18495952367,BREAKING AND ENTERING AUTO I/P
848697,42.4401456188735,-83.08312407275349,INVESTIGATE PERSON
41115,42.422526926339,-83.14655404570699,SUICIDE THREAT
1787594,42.39517581554821,-82.9652103528237,TRAFFIC STOP
1355589,42.4376604982857,-83.117084587782,SPECIAL ATTENTION
2412084,42.3575808618253,-83.235957301986,SPECIAL ATTENTION
1024218,42.3463681623056,-83.08351908016279,TRAFFIC STOP
1751444,42.33599165988,-83.22663673315809,UNKNOWN PROBLEM
1541475,42.3696341183279,-83.07477225029241,TRAFFIC STOP
870753,42.389817283639395,-83.1913023684537,SPECIAL ATTENTION
1556735,42.4226234233461,-83.2271882817071,TRAFFIC STOP
650086,42.3066382891296,-83.1034777098661,MISCELLANEOUS TRAFFIC
507403,42.2649846907103,-83.1649866446025,FELONIOUS ASSAULT IP
1666716,42.3666953434632,-83.08258431141421,THREATS REPORT
1168016,42.41591423904121,-83.20213826264279,SPECIAL ATTENTION
406578,42.3645833640684,-83.24476320685879,RECOVERED / FOUND PROPERTY
676985,42.3003668801043,-83.1115602131719,SPECIAL ATTENTION
2019456,42.3410140667902,-83.02581901218691,UDAA REPORT
159405,42.4146137964943,-83.08204189210879,UNKNOWN PROBLEM
1040019,42.4491758594589,-82.9562055794557,ASSAULT AND BATTERY
1575506,42.3941130157136,-83.12954138112129,INVESTIGATE PERSON
64176,42.3575553675211,-82.9862183163141,ASSAULT AND BATTERY
2269709,42.36437743669921,-83.1230739057905,DISTURBANCE
988856,42.3669903956109,-82.9706158435383,MISCELLANEOUS TRAFFIC
1267805,42.436461313363,-83.25373932205191,TRAFFIC STOP
1771053,42.372661648724,-83.19427724355721,ASSAULT AND BATTERY IP-JH
877847,42.354247739589205,-83.151786445255,BURGLARY OTHER
168480,42.3546002828208,-83.0714114281717,INVESTIGATE PERSON
2325974,42.33947666740129,-83.2364837217807,DISTURBANCE
1360022,42.358554877319705,-83.1775000125643,AUTO X UNK INJ / IMPAIRED
1575264,42.4383150089319,-83.2464816327185,ASSAULT AND BATTERY
920409,42.3377553046042,-83.1251662433297,SPECIAL ATTENTION
145154,42.3505560405176,-83.2210721771005,VICIOUS ANIMAL
1663170,42.3825702307035,-83.1293388994609,UNKNOWN PROBLEM
824950,42.37189097156,-83.07438469567549,SPECIAL ATTENTION
177914,42.396153338409704,-83.1271858472141,CHILD /  ADULT ABUSE
2401436,42.4400449018448,-83.08068227409271,BURGLARY OTHER REPORT
2008956,42.4412215908415,-83.2003273448848,ASSAULT AND BATTERY REPORT
187266,42.330004210369104,-83.1474866454268,ARSON I/P
1826541,42.388609973849704,-83.1540962330077,BURGLARY OCCUPANT AWAY I/P
500119,42.3363789466033,-83.0291451328383,INVESTIGATE PERSON
1489358,42.39272022149861,-83.0884056788195,SPECIAL ATTENTION
1097615,42.3003668801043,-83.1115602131719,LARCENY REPORT
876212,42.4088368804152,-83.23851059529001,MISCELLANEOUS TRAFFIC
196211,42.33612543952621,-83.216918015269,UNKNOWN PROBLEM
1185604,42.3816540229035,-83.0938836950911,VERIFIED ALR / PERSON W/O CODE
2002719,42.363595521707204,-83.1776570265665,CHILD /  ADULT ABUSE
2431248,42.4251191598625,-83.0862036114262,VICIOUS ANIMAL
2373531,42.3628515866301,-83.0252716240587,DISTURBANCE
1731402,42.410198972128796,-82.94084383635192,INVESTIGATE AUTO
1476897,42.447289503052396,-83.000296209062,UNKNOWN PROBLEM
1178041,42.4489531652575,-82.9685454783711,SPECIAL ATTENTION
2056091,42.4327460698611,-83.25975737561409,HANGUP CALLS
1999047,42.356089167861,-83.066716177294,ANIMAL COMPLAINT
771026,42.3494000647312,-83.2562763990145,LARCENY REPORT
2377712,42.3762813282207,-83.1217913271535,INVESTIGATE PERSON
1101762,42.4086400615707,-82.9669993403849,FELONIOUS ASSAULT IP
866348,42.3497178725548,-83.05241185183341,MENTAL VIOLENT NOT ARMED
725624,42.3492809723512,-83.09074000961971,LARCENY REPORT
875349,42.3457935537915,-83.0234417939585,PERSON WITH WEAPON
406313,42.430045001905,-83.21826686549291,TOWING DETAIL
569423,42.3003668801043,-83.1115602131719,ASSAULT AND BATTERY REPORT
1960579,42.4062169781052,-83.14851996532771,FELONIOUS ASSAULT IP
1917257,42.3666953434632,-83.08258431141421,ASSAULT AND BATTERY REPORT
2431166,42.402673688934,-83.1401260124311,SPECIAL ATTENTION
898368,42.3359464335879,-83.02799368484409,SPECIAL ATTENTION
1655130,42.435587750029896,-82.9557807970992,TOWING DETAIL
903328,42.44660197911121,-83.11748421259058,SPECIAL ATTENTION
819351,42.3609008065164,-83.0642956567946,SPECIAL ATTENTION
